"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"CD_SITUACAO_JULGAMENTO";"DS_SITUACAO_JULGAMENTO";"CD_SITUACAO_CASSACAO";"DS_SITUACAO_CASSACAO";"CD_SITUACAO_DCONST_DIPLOMA";"DS_SITUACAO_DCONST_DIPLOMA";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"NM_TIPO_DESTINACAO_VOTOS";"QT_VOTOS_NOMINAIS_VALIDOS";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"MG";"MG";"MINAS GERAIS";54275;"VIÇOSA";282;6;"Deputado Federal";130001595988;5113;"MARCIA REGINA BRAGA DO CARMO";"MARCIA BRAGA";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";51;"PATRIOTA";"Patriota";-1;"#NULO#";"#NULO#";"#NULO#";130001680879;"PARTIDO ISOLADO";"PATRIOTA";"N";3;"Válido";3;5;"SUPLENTE"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"MG";"MG";"MINAS GERAIS";54275;"VIÇOSA";282;6;"Deputado Federal";130001596005;5177;"ISAIAS SILVESTRE";"ISAIAS SILVESTRE";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";51;"PATRIOTA";"Patriota";-1;"#NULO#";"#NULO#";"#NULO#";130001680879;"PARTIDO ISOLADO";"PATRIOTA";"N";0;"Válido";0;5;"SUPLENTE"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"MG";"MG";"MINAS GERAIS";54275;"VIÇOSA";282;6;"Deputado Federal";130001595989;5108;"ROSELY MARIA DE CARVALHO";"ROSE CARVALHO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";51;"PATRIOTA";"Patriota";-1;"#NULO#";"#NULO#";"#NULO#";130001680879;"PARTIDO ISOLADO";"PATRIOTA";"N";0;"Válido";0;5;"SUPLENTE"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"MG";"MG";"MINAS GERAIS";54275;"VIÇOSA";282;6;"Deputado Federal";130001596014;5161;"NELIO CEZAR NOGUEIRA";"NÉLIO NOGUEIRA";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";51;"PATRIOTA";"Patriota";-1;"#NULO#";"#NULO#";"#NULO#";130001680879;"PARTIDO ISOLADO";"PATRIOTA";"N";0;"Válido";0;5;"SUPLENTE"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"MG";"MG";"MINAS GERAIS";54275;"VIÇOSA";282;6;"Deputado Federal";130001595991;5105;"ROSANA MARIA VIOL FARIA";"ROSANA VIOL";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";51;"PATRIOTA";"Patriota";-1;"#NULO#";"#NULO#";"#NULO#";130001680879;"PARTIDO ISOLADO";"PATRIOTA";"N";5;"Válido";5;5;"SUPLENTE"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"MG";"MG";"MINAS GERAIS";54275;"VIÇOSA";282;6;"Deputado Federal";130001596023;5167;"REGINALDO ROSA DOS SANTOS";"REGINALDO DA HORTA";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";51;"PATRIOTA";"Patriota";-1;"#NULO#";"#NULO#";"#NULO#";130001680879;"PARTIDO ISOLADO";"PATRIOTA";"N";0;"Válido";0;5;"SUPLENTE"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"MG";"MG";"MINAS GERAIS";54275;"VIÇOSA";282;6;"Deputado Federal";130001595984;5199;"CRISTINA GARVIL";"CRISTINA GARVIL";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";51;"PATRIOTA";"Patriota";-1;"#NULO#";"#NULO#";"#NULO#";130001680879;"PARTIDO ISOLADO";"PATRIOTA";"N";0;"Válido";0;5;"SUPLENTE"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"GO";"GO";"GOIÁS";95893;"SANTA TEREZINHA DE GOIÁS";85;7;"Deputado Estadual";90001653182;15600;"CHARLES BENTO EVANGELISTA";"CHARLES BENTO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";90001683417;"PARTIDO ISOLADO";"MDB";"N";44;"Válido";44;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"GO";"GO";"GOIÁS";96776;"SANTO ANTÔNIO DO DESCOBERTO";24;7;"Deputado Estadual";90001653191;15100;"AMILTON BATISTA DE FARIA FILHO";"AMILTON FILHO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";90001683417;"PARTIDO ISOLADO";"MDB";"N";2;"Válido";2;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"GO";"GO";"GOIÁS";95753;"SANCLERLÂNDIA";34;7;"Deputado Estadual";90001653197;15900;"ISSY QUINAN JUNIOR";"ISSY QUINAN";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";90001683417;"PARTIDO ISOLADO";"MDB";"N";6;"Válido";6;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"RS";"RS";"RIO GRANDE DO SUL";86797;"GIRUÁ";127;6;"Deputado Federal";210001620059;4511;"LUCAS BELLO REDECKER";"LUCAS REDECKER";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";1;"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";210001682205;"FEDERAÇÃO";"Federação PSDB Cidadania(PSDB/CIDADANIA)";"N";147;"Válido";147;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"GO";"GO";"GOIÁS";94196;"ITAPURANGA";77;7;"Deputado Estadual";90001653191;15100;"AMILTON BATISTA DE FARIA FILHO";"AMILTON FILHO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";90001683417;"PARTIDO ISOLADO";"MDB";"N";27;"Válido";27;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"GO";"GO";"GOIÁS";93017;"CATALÃO";8;7;"Deputado Estadual";90001653197;15900;"ISSY QUINAN JUNIOR";"ISSY QUINAN";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";90001683417;"PARTIDO ISOLADO";"MDB";"N";20;"Válido";20;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"RS";"RS";"RIO GRANDE DO SUL";86894;"GUARANI DAS MISSÕES";96;6;"Deputado Federal";210001620059;4511;"LUCAS BELLO REDECKER";"LUCAS REDECKER";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";1;"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";210001682205;"FEDERAÇÃO";"Federação PSDB Cidadania(PSDB/CIDADANIA)";"N";8;"Válido";8;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"GO";"GO";"GOIÁS";94374;"JOVIÂNIA";45;7;"Deputado Estadual";90001653165;15123;"LUCAS MARTINS DO VALE";"LUCAS DO VALE";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";90001683417;"PARTIDO ISOLADO";"MDB";"N";192;"Válido";192;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"GO";"GO";"GOIÁS";95818;"SANTA HELENA DE GOIÁS";66;7;"Deputado Estadual";90001653165;15123;"LUCAS MARTINS DO VALE";"LUCAS DO VALE";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";90001683417;"PARTIDO ISOLADO";"MDB";"N";569;"Válido";569;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"GO";"GO";"GOIÁS";93157;"CÓRREGO DO OURO";34;7;"Deputado Estadual";90001653165;15123;"LUCAS MARTINS DO VALE";"LUCAS DO VALE";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";90001683417;"PARTIDO ISOLADO";"MDB";"N";0;"Válido";0;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"GO";"GO";"GOIÁS";92550;"AVELINÓPOLIS";57;7;"Deputado Estadual";90001653166;15333;"LUCAS PINHEIRO BRANDÃO CALIL";"LUCAS CALIL";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";90001683417;"PARTIDO ISOLADO";"MDB";"N";15;"Válido";15;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"GO";"GO";"GOIÁS";94374;"JOVIÂNIA";45;7;"Deputado Estadual";90001653197;15900;"ISSY QUINAN JUNIOR";"ISSY QUINAN";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";90001683417;"PARTIDO ISOLADO";"MDB";"N";3;"Válido";3;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"GO";"GO";"GOIÁS";96474;"MINAÇU";130;7;"Deputado Estadual";90001653166;15333;"LUCAS PINHEIRO BRANDÃO CALIL";"LUCAS CALIL";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";90001683417;"PARTIDO ISOLADO";"MDB";"N";936;"Válido";936;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"GO";"GO";"GOIÁS";93297;"CRIXÁS";85;7;"Deputado Estadual";90001653166;15333;"LUCAS PINHEIRO BRANDÃO CALIL";"LUCAS CALIL";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";90001683417;"PARTIDO ISOLADO";"MDB";"N";31;"Válido";31;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"GO";"GO";"GOIÁS";93971;"IPAMERI";14;7;"Deputado Estadual";90001653182;15600;"CHARLES BENTO EVANGELISTA";"CHARLES BENTO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";90001683417;"PARTIDO ISOLADO";"MDB";"N";2;"Válido";2;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"GO";"GO";"GOIÁS";96776;"SANTO ANTÔNIO DO DESCOBERTO";24;7;"Deputado Estadual";90001653166;15333;"LUCAS PINHEIRO BRANDÃO CALIL";"LUCAS CALIL";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";90001683417;"PARTIDO ISOLADO";"MDB";"N";59;"Válido";59;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"MG";"MG";"MINAS GERAIS";51497;"SANTA EFIGÊNIA DE MINAS";283;7;"Deputado Estadual";130001596299;51051;"PAULO VALDIR FERREIRA";"DR. PAULO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";51;"PATRIOTA";"Patriota";-1;"#NULO#";"#NULO#";"#NULO#";130001680887;"PARTIDO ISOLADO";"PATRIOTA";"N";0;"Válido";0;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"RS";"RS";"RIO GRANDE DO SUL";86657;"FORMIGUEIRO";157;6;"Deputado Federal";210001620059;4511;"LUCAS BELLO REDECKER";"LUCAS REDECKER";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";1;"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";210001682205;"FEDERAÇÃO";"Federação PSDB Cidadania(PSDB/CIDADANIA)";"N";3;"Válido";3;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"GO";"GO";"GOIÁS";94277;"IVOLÂNDIA";80;7;"Deputado Estadual";90001653182;15600;"CHARLES BENTO EVANGELISTA";"CHARLES BENTO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";90001683417;"PARTIDO ISOLADO";"MDB";"N";3;"Válido";3;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"MG";"MG";"MINAS GERAIS";53198;"SENHORA DE OLIVEIRA";217;7;"Deputado Estadual";130001596299;51051;"PAULO VALDIR FERREIRA";"DR. PAULO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";51;"PATRIOTA";"Patriota";-1;"#NULO#";"#NULO#";"#NULO#";130001680887;"PARTIDO ISOLADO";"PATRIOTA";"N";0;"Válido";0;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"RS";"RS";"RIO GRANDE DO SUL";85774;"CAMPO BOM";105;6;"Deputado Federal";210001620059;4511;"LUCAS BELLO REDECKER";"LUCAS REDECKER";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";1;"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";210001682205;"FEDERAÇÃO";"Federação PSDB Cidadania(PSDB/CIDADANIA)";"N";1376;"Válido";1376;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"GO";"GO";"GOIÁS";93297;"CRIXÁS";85;7;"Deputado Estadual";90001653191;15100;"AMILTON BATISTA DE FARIA FILHO";"AMILTON FILHO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";90001683417;"PARTIDO ISOLADO";"MDB";"N";53;"Válido";53;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"GO";"GO";"GOIÁS";93220;"TEREZÓPOLIS DE GOIÁS";3;7;"Deputado Estadual";90001653197;15900;"ISSY QUINAN JUNIOR";"ISSY QUINAN";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";90001683417;"PARTIDO ISOLADO";"MDB";"N";12;"Válido";12;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"MG";"MG";"MINAS GERAIS";51772;"SANTANA DO MANHUAÇU";167;7;"Deputado Estadual";130001596299;51051;"PAULO VALDIR FERREIRA";"DR. PAULO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";51;"PATRIOTA";"Patriota";-1;"#NULO#";"#NULO#";"#NULO#";130001680887;"PARTIDO ISOLADO";"PATRIOTA";"N";0;"Válido";0;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"MG";"MG";"MINAS GERAIS";53015;"SÃO TOMÁS DE AQUINO";260;7;"Deputado Estadual";130001596299;51051;"PAULO VALDIR FERREIRA";"DR. PAULO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";51;"PATRIOTA";"Patriota";-1;"#NULO#";"#NULO#";"#NULO#";130001680887;"PARTIDO ISOLADO";"PATRIOTA";"N";0;"Válido";0;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"GO";"GO";"GOIÁS";93157;"CÓRREGO DO OURO";34;7;"Deputado Estadual";90001653182;15600;"CHARLES BENTO EVANGELISTA";"CHARLES BENTO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";90001683417;"PARTIDO ISOLADO";"MDB";"N";307;"Válido";307;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"GO";"GO";"GOIÁS";95753;"SANCLERLÂNDIA";34;7;"Deputado Estadual";90001653182;15600;"CHARLES BENTO EVANGELISTA";"CHARLES BENTO";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";90001683417;"PARTIDO ISOLADO";"MDB";"N";564;"Válido";564;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"RS";"RS";"RIO GRANDE DO SUL";84930;"FAGUNDES VARELA";88;6;"Deputado Federal";210001620059;4511;"LUCAS BELLO REDECKER";"LUCAS REDECKER";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";1;"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";210001682205;"FEDERAÇÃO";"Federação PSDB Cidadania(PSDB/CIDADANIA)";"N";0;"Válido";0;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"RS";"RS";"RIO GRANDE DO SUL";86479;"ESPUMOSO";4;6;"Deputado Federal";210001620059;4511;"LUCAS BELLO REDECKER";"LUCAS REDECKER";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"FEDERAÇÃO";45;"PSDB";"Partido da Social Democracia Brasileira";1;"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";210001682205;"FEDERAÇÃO";"Federação PSDB Cidadania(PSDB/CIDADANIA)";"N";12;"Válido";12;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"GO";"GO";"GOIÁS";94714;"MONTES CLAROS DE GOIÁS";79;7;"Deputado Estadual";90001653165;15123;"LUCAS MARTINS DO VALE";"LUCAS DO VALE";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";90001683417;"PARTIDO ISOLADO";"MDB";"N";185;"Válido";185;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"GO";"GO";"GOIÁS";94714;"MONTES CLAROS DE GOIÁS";79;7;"Deputado Estadual";90001653166;15333;"LUCAS PINHEIRO BRANDÃO CALIL";"LUCAS CALIL";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";90001683417;"PARTIDO ISOLADO";"MDB";"N";420;"Válido";420;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"GO";"GO";"GOIÁS";95753;"SANCLERLÂNDIA";34;7;"Deputado Estadual";90001653166;15333;"LUCAS PINHEIRO BRANDÃO CALIL";"LUCAS CALIL";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";90001683417;"PARTIDO ISOLADO";"MDB";"N";22;"Válido";22;2;"ELEITO POR QP"
"07/03/2026";"03:30:52";2022;2;"Eleição Ordinária";1;546;"ELEIÇÕES GERAIS ESTADUAIS 2022";"02/10/2022";"E";"MG";"MG";"MINAS GERAIS";52434;"SÃO JOÃO BATISTA DO GLÓRIA";10;7;"Deputado Estadual";130001596308;51300;"DOORGAL GUSTAVO SAD LAFAYETTE DE ANDRADA";"DOORGAL ANDRADA";"#NULO";12;"APTO";2;"DEFERIDO";-3;"#NE";-3;"#NE";-3;"#NE";"PARTIDO ISOLADO";51;"PATRIOTA";"Patriota";-1;"#NULO#";"#NULO#";"#NULO#";130001680887;"PARTIDO ISOLADO";"PATRIOTA";"N";0;"Válido";0;2;"ELEITO POR QP"
